,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,player_id,shifts,shots_blocked_by_player,assists,position_encoded
825,Drake Rymsha,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1,796.0,0.26,0.25,0.0,8480221,17.0,0.0,0.0,0
826,Drayson Bowman,326.0,31.0,15.0,5.0,20.0,194.0,6.0,259.0,4.0,81.0,97.0,355.0,53.0,33.0,5.0,22.0,2981.0,488.0,263.0,58.0,10.0,10.0,179,120102.0,2.87,2.82,28.0,8474137,2981.0,51.0,18.0,2
827,Drew Bagnall,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,2,1561.0,0.33,0.27,1.0,8470787,34.0,1.0,0.0,1
828,Drew Doughty,5404.0,1105.0,156.0,41.0,96.0,1998.0,82.0,3145.0,33.0,301.0,1100.0,5227.0,749.0,669.0,12.0,218.0,34183.0,5299.0,2442.0,289.0,2.0,1.0,1177,1849322.0,8.82,8.69,221.0,8474563,34183.0,1571.0,513.0,1
829,Drew Helleson,9.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,53.0,5.0,4.0,0.0,0.0,0.0,3,2457.0,0.45,0.42,1.0,8481563,53.0,3.0,0.0,1
830,Drew Larman,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,42.0,9.0,5.0,0.0,1.0,1.0,4,1940.0,0.77,0.78,0.0,8470970,42.0,1.0,0.0,0
831,Drew LeBlanc,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,4.0,3.0,1.0,9.0,9.0,2,1600.0,0.55,0.55,0.0,8477243,34.0,0.0,0.0,0
832,Drew Miller,1513.0,77.0,60.0,23.0,67.0,714.0,13.0,603.0,24.0,246.0,213.0,1085.0,130.0,117.0,19.0,43.0,9813.0,1108.0,703.0,149.0,105.0,45.0,545,418531.0,3.62,3.71,70.0,8470778,9813.0,475.0,57.0,2
833,Drew O'Connor,317.0,54.0,24.0,7.0,42.0,134.0,8.0,222.0,9.0,112.0,106.0,246.0,38.0,50.0,5.0,38.0,2764.0,467.0,270.0,63.0,80.0,58.0,157,120671.0,2.08,2.11,23.0,8482055,2764.0,81.0,26.0,2
834,Drew Shore,160.0,20.0,9.0,4.0,14.0,94.0,2.0,129.0,3.0,43.0,37.0,253.0,30.0,26.0,3.0,15.0,1786.0,249.0,149.0,32.0,434.0,372.0,98,78860.0,2.6,2.4899999999999998,9.0,8475213,1786.0,31.0,17.0,0
835,Drew Stafford,1658.0,283.0,167.0,68.0,161.0,747.0,41.0,1567.0,58.0,434.0,465.0,2323.0,311.0,362.0,38.0,124.0,14835.0,2684.0,1697.0,244.0,495.0,451.0,736,704354.0,5.63,5.6000000000000005,139.0,8471226,14835.0,161.0,195.0,3
836,Dryden Hunt,312.0,53.0,18.0,6.0,30.0,545.0,5.0,286.0,7.0,86.0,115.0,372.0,101.0,51.0,2.0,27.0,3418.0,501.0,287.0,61.0,35.0,13.0,230,152098.0,3.51,3.56,49.0,8478211,3418.0,52.0,33.0,2
837,Duncan Keith,3984.0,860.0,83.0,15.0,39.0,449.0,54.0,2836.0,14.0,105.0,858.0,3930.0,404.0,562.0,10.0,119.0,29086.0,4637.0,2122.0,542.0,1.0,0.0,1011,1503722.0,7.26,7.16,70.0,8470281,29086.0,1627.0,479.0,1
838,Duncan Siemens,62.0,7.0,1.0,1.0,1.0,34.0,0.0,22.0,0.0,0.0,7.0,15.0,15.0,2.0,0.0,0.0,357.0,34.0,16.0,2.0,0.0,0.0,20,14882.0,1.3,1.25,2.0,8476464,357.0,22.0,1.0,1
839,Dustin Boyd,299.0,46.0,23.0,9.0,23.0,136.0,5.0,166.0,9.0,76.0,71.0,330.0,31.0,47.0,5.0,11.0,2831.0,335.0,194.0,60.0,514.0,482.0,158,116927.0,1.3399999999999999,1.29,24.0,8471310,2831.0,78.0,24.0,0
840,Dustin Brown,2989.0,587.0,259.0,104.0,278.0,2888.0,64.0,2689.0,91.0,850.0,1073.0,4058.0,503.0,573.0,60.0,224.0,23747.0,4819.0,2744.0,410.0,227.0,152.0,1027,1113795.0,7.9,7.84,503.0,8470606,23747.0,310.0,314.0,3
841,Dustin Byfuglien,2051.0,632.0,154.0,38.0,115.0,1761.0,77.0,2878.0,39.0,424.0,1031.0,3097.0,829.0,480.0,23.0,159.0,19029.0,4544.0,2386.0,542.0,15.0,3.0,768,1038971.0,6.2700000000000005,6.25,175.0,8470834,19029.0,756.0,326.0,1
842,Dustin Jeffrey,189.0,24.0,18.0,5.0,15.0,56.0,6.0,140.0,7.0,51.0,55.0,289.0,12.0,33.0,0.0,9.0,1996.0,268.0,151.0,27.0,503.0,445.0,131,88818.0,3.21,3.24,12.0,8474138,1996.0,33.0,15.0,2
843,Dustin Kohn,39.0,4.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,0.0,3.0,43.0,4.0,4.0,0.0,0.0,331.0,20.0,7.0,7.0,0.0,0.0,22,15305.0,0.46,0.44,1.0,8471671,331.0,13.0,4.0,1
844,Dustin Penner,1044.0,265.0,95.0,38.0,104.0,463.0,19.0,742.0,38.0,316.0,350.0,1520.0,197.0,211.0,19.0,60.0,8522.0,1414.0,812.0,186.0,508.0,417.0,406,389598.0,3.35,3.3499999999999996,78.0,8471208,8522.0,153.0,116.0,3
845,Dwight Helminen,28.0,2.0,2.0,1.0,2.0,26.0,1.0,15.0,0.0,4.0,5.0,40.0,0.0,3.0,0.0,1.0,269.0,33.0,16.0,9.0,75.0,62.0,26,11340.0,0.83,0.79,3.0,8470131,269.0,9.0,1.0,0
846,Dwight King,770.0,98.0,53.0,16.0,64.0,533.0,12.0,462.0,25.0,168.0,193.0,912.0,98.0,109.0,10.0,39.0,6941.0,833.0,501.0,76.0,27.0,15.0,365,313231.0,3.65,3.66,29.0,8474100,6941.0,80.0,56.0,2
847,Dylan Coghlan,157.0,37.0,6.0,2.0,4.0,103.0,3.0,233.0,1.0,12.0,78.0,217.0,22.0,22.0,0.0,18.0,1892.0,364.0,171.0,27.0,1.0,0.0,106,87792.0,2.39,2.46,10.0,8479639,1892.0,89.0,16.0,1
848,Dylan Cozens,732.0,106.0,66.0,23.0,80.0,227.0,19.0,522.0,24.0,224.0,193.0,974.0,124.0,166.0,9.0,69.0,5795.0,1070.0,633.0,110.0,1794.0,1567.0,280,272468.0,2.0700000000000003,2.0300000000000002,69.0,8481528,5795.0,90.0,100.0,0
849,Dylan DeMelo,1895.0,350.0,17.0,1.0,16.0,852.0,12.0,829.0,4.0,40.0,263.0,1359.0,265.0,145.0,0.0,59.0,13140.0,1285.0,622.0,110.0,0.0,0.0,554,606745.0,4.29,4.35,79.0,8476331,13140.0,751.0,128.0,1
850,Dylan Gambrell,632.0,60.0,17.0,6.0,28.0,293.0,4.0,208.0,7.0,71.0,105.0,291.0,69.0,41.0,3.0,11.0,4154.0,384.0,202.0,50.0,1062.0,911.0,233,175897.0,2.5300000000000002,2.55,21.0,8479580,4154.0,170.0,24.0,0
851,Dylan Guenther,141.0,31.0,24.0,10.0,21.0,50.0,4.0,187.0,10.0,45.0,79.0,245.0,24.0,50.0,1.0,13.0,1501.0,335.0,174.0,33.0,25.0,8.0,78,69915.0,1.06,1.04,6.0,8482699,1501.0,35.0,26.0,3
852,Dylan Holloway,94.0,27.0,9.0,4.0,15.0,173.0,3.0,94.0,2.0,37.0,46.0,158.0,46.0,18.0,3.0,12.0,1261.0,192.0,100.0,25.0,60.0,49.0,89,55258.0,1.13,1.09,24.0,8482077,1261.0,30.0,9.0,2
853,Dylan Larkin,2027.0,523.0,212.0,79.0,204.0,545.0,74.0,1944.0,59.0,517.0,715.0,2547.0,381.0,502.0,27.0,133.0,15129.0,3494.0,1950.0,421.0,4455.0,4906.0,651,757333.0,4.87,4.800000000000001,224.0,8477946,15129.0,278.0,290.0,0
854,Dylan McIlrath,150.0,28.0,3.0,0.0,0.0,202.0,3.0,91.0,0.0,2.0,40.0,113.0,118.0,7.0,0.0,2.0,1407.0,149.0,53.0,16.0,0.0,0.0,75,60228.0,4.0,3.9699999999999998,22.0,8475795,1407.0,70.0,4.0,1
855,Dylan Olsen,316.0,42.0,5.0,0.0,1.0,242.0,4.0,164.0,1.0,2.0,38.0,284.0,36.0,22.0,1.0,7.0,2678.0,238.0,129.0,33.0,0.0,0.0,124,111219.0,1.83,1.81,13.0,8475153,2678.0,137.0,17.0,1
856,Dylan Reese,186.0,35.0,3.0,0.0,1.0,48.0,3.0,96.0,0.0,6.0,34.0,148.0,40.0,17.0,0.0,8.0,1545.0,151.0,69.0,36.0,0.0,0.0,78,73797.0,2.36,2.41,6.0,8470798,1545.0,78.0,14.0,1
857,Dylan Samberg,411.0,86.0,3.0,0.0,2.0,177.0,3.0,195.0,0.0,4.0,61.0,248.0,62.0,31.0,0.0,13.0,3168.0,327.0,140.0,53.0,0.0,0.0,156,142916.0,1.4,1.44,18.0,8480049,3168.0,223.0,28.0,1
858,Dylan Sikura,75.0,7.0,3.0,0.0,2.0,6.0,2.0,67.0,1.0,24.0,11.0,122.0,0.0,17.0,0.0,4.0,861.0,130.0,82.0,35.0,9.0,0.0,58,38379.0,2.49,2.51,2.0,8478106,861.0,18.0,14.0,3
859,Dylan Strome,540.0,177.0,117.0,34.0,103.0,97.0,38.0,654.0,45.0,321.0,279.0,1725.0,132.0,301.0,24.0,81.0,8525.0,1342.0,799.0,242.0,2750.0,2715.0,436,431809.0,4.29,4.25,52.0,8478440,8525.0,245.0,184.0,0
860,Dysin Mayo,382.0,47.0,4.0,0.0,0.0,159.0,3.0,111.0,1.0,7.0,35.0,133.0,35.0,12.0,0.0,5.0,2001.0,172.0,83.0,16.0,0.0,0.0,82,94610.0,0.69,0.69,12.0,8478062,2001.0,153.0,8.0,1
861,Ed Jovanovski,1100.0,166.0,27.0,8.0,16.0,431.0,12.0,622.0,7.0,40.0,189.0,1207.0,228.0,102.0,1.0,25.0,8570.0,1018.0,489.0,65.0,2.0,0.0,306,362287.0,2.79,2.73,67.0,8460492,8570.0,431.0,75.0,1
862,Eeli Tolvanen,472.0,64.0,57.0,12.0,40.0,561.0,22.0,525.0,23.0,148.0,223.0,843.0,58.0,119.0,3.0,40.0,4877.0,968.0,490.0,79.0,38.0,16.0,264,230576.0,3.33,3.2600000000000002,25.0,8480009,4877.0,190.0,62.0,3
863,Eetu Luostarinen,934.0,108.0,41.0,14.0,62.0,361.0,11.0,323.0,16.0,157.0,163.0,674.0,78.0,105.0,9.0,43.0,6035.0,709.0,379.0,161.0,1043.0,815.0,294,259353.0,2.5,2.4699999999999998,66.0,8480185,6035.0,181.0,64.0,0
864,Egor Afanasyev,27.0,3.0,1.0,0.0,1.0,29.0,0.0,25.0,1.0,5.0,5.0,23.0,2.0,1.0,0.0,1.0,286.0,37.0,26.0,1.0,0.0,0.0,19,12624.0,0.86,0.89,3.0,8481585,286.0,15.0,0.0,2
865,Egor Korshkov,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,1,608.0,0.53,0.47,0.0,8479510,12.0,0.0,0.0,3
866,Egor Sokolov,12.0,0.0,1.0,1.0,1.0,18.0,0.0,10.0,0.0,5.0,3.0,19.0,4.0,2.0,0.0,3.0,180.0,21.0,13.0,1.0,0.0,0.0,13,7090.0,1.08,1.1400000000000001,0.0,8481102,180.0,6.0,1.0,2
867,Egor Yakovlev,50.0,19.0,2.0,0.0,1.0,12.0,1.0,30.0,1.0,3.0,10.0,44.0,6.0,7.0,0.0,2.0,502.0,54.0,24.0,3.0,0.0,0.0,25,23505.0,0.44,0.42,3.0,8480948,502.0,22.0,5.0,1
868,Egor Zamula,166.0,39.0,5.0,1.0,2.0,52.0,4.0,111.0,0.0,4.0,39.0,193.0,38.0,25.0,1.0,5.0,1864.0,217.0,78.0,23.0,0.0,0.0,92,86687.0,2.05,2.09,7.0,8481178,1864.0,112.0,20.0,1
869,Elias Lindholm,3207.0,383.0,218.0,74.0,237.0,946.0,71.0,1613.0,73.0,590.0,642.0,3897.0,201.0,556.0,32.0,155.0,19908.0,3082.0,1798.0,466.0,4420.0,5084.0,818,908149.0,6.13,6.0600000000000005,131.0,8477496,19908.0,453.0,338.0,0
870,Elias Pettersson,904.0,214.0,171.0,55.0,123.0,364.0,61.0,1041.0,55.0,345.0,486.0,1972.0,74.0,412.0,20.0,83.0,9489.0,1997.0,1023.0,250.0,1777.0,1465.0,407,466174.0,3.55,3.53,172.0,8480012,9489.0,302.0,241.0,0
871,Elliot Desnoyers,7.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,70.0,7.0,3.0,2.0,14.0,8.0,4,3208.0,0.3,0.32,1.0,8482452,70.0,4.0,0.0,2
872,Elmer Soderblom,26.0,3.0,5.0,4.0,6.0,21.0,1.0,20.0,0.0,10.0,6.0,50.0,8.0,8.0,3.0,1.0,329.0,46.0,30.0,9.0,3.0,1.0,21,15212.0,0.52,0.53,4.0,8481725,329.0,11.0,3.0,2
873,Emerson Etem,280.0,43.0,22.0,6.0,18.0,247.0,6.0,259.0,10.0,96.0,104.0,361.0,30.0,46.0,5.0,20.0,2885.0,490.0,269.0,51.0,9.0,6.0,173,128784.0,2.2199999999999998,2.23,26.0,8475770,2885.0,96.0,24.0,3
874,Emil Andrae,9.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,4,3120.0,0.38,0.31,0.0,8482126,76.0,6.0,0.0,1
875,Emil Bemstrom,323.0,48.0,34.0,11.0,32.0,155.0,10.0,362.0,13.0,112.0,141.0,539.0,30.0,74.0,9.0,25.0,3485.0,645.0,365.0,49.0,31.0,19.0,228,159938.0,2.66,2.67,18.0,8480205,3485.0,87.0,40.0,0
876,Emil Heineman,10.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,2.0,0.0,4,2389.0,0.42,0.46,0.0,8482476,55.0,1.0,0.0,2
877,Emil Lilleberg,98.0,14.0,0.0,0.0,0.0,104.0,0.0,44.0,0.0,1.0,14.0,67.0,16.0,5.0,0.0,1.0,795.0,77.0,31.0,6.0,0.0,0.0,37,35974.0,0.48,0.48,2.0,8482929,795.0,48.0,5.0,1
878,Emile Poirier,10.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,2.0,6.0,15.0,2.0,1.0,0.0,0.0,121.0,14.0,5.0,4.0,1.0,0.0,8,4541.0,1.07,1.06,3.0,8477486,121.0,2.0,1.0,2
879,Enver Lisin,169.0,14.0,19.0,6.0,17.0,112.0,4.0,214.0,9.0,55.0,90.0,244.0,42.0,35.0,2.0,17.0,1775.0,357.0,196.0,31.0,5.0,4.0,105,80957.0,1.02,1.03,29.0,8471263,1775.0,26.0,16.0,3
880,Eriah Hayes,22.0,4.0,1.0,1.0,2.0,47.0,0.0,31.0,0.0,4.0,10.0,28.0,4.0,1.0,0.0,1.0,263.0,38.0,27.0,3.0,12.0,10.0,19,9444.0,0.95,1.03,3.0,8477227,263.0,14.0,0.0,3
881,Eric Belanger,1463.0,133.0,45.0,11.0,38.0,218.0,14.0,603.0,20.0,161.0,228.0,909.0,136.0,136.0,5.0,34.0,8117.0,1028.0,574.0,195.0,2187.0,2624.0,342,332509.0,2.2199999999999998,2.2199999999999998,78.0,8465050,8117.0,178.0,91.0,0
882,Eric Boulton,306.0,49.0,15.0,6.0,13.0,436.0,3.0,203.0,6.0,75.0,64.0,442.0,487.0,37.0,2.0,14.0,3470.0,360.0,227.0,39.0,10.0,4.0,312,139754.0,3.3200000000000003,3.37,118.0,8460720,3470.0,69.0,22.0,2
883,Eric Brewer,1936.0,208.0,30.0,3.0,17.0,772.0,25.0,698.0,2.0,39.0,256.0,1078.0,315.0,98.0,2.0,32.0,11298.0,1135.0,498.0,121.0,0.0,0.0,414,522623.0,3.04,3.05,64.0,8466142,11298.0,716.0,68.0,1
884,Eric Fehr,1638.0,126.0,110.0,30.0,109.0,525.0,26.0,925.0,54.0,367.0,366.0,1191.0,201.0,212.0,18.0,60.0,10399.0,1794.0,1035.0,334.0,1280.0,1260.0,604,453034.0,5.42,5.52,113.0,8470611,10399.0,308.0,102.0,0
885,Eric Gelinas,261.0,80.0,14.0,6.0,8.0,275.0,7.0,434.0,1.0,16.0,138.0,597.0,92.0,55.0,2.0,23.0,3792.0,672.0,320.0,35.0,1.0,0.0,188,173593.0,2.77,2.72,16.0,8475199,3792.0,108.0,41.0,1
886,Eric Godard,71.0,6.0,3.0,1.0,1.0,86.0,2.0,41.0,0.0,13.0,17.0,115.0,282.0,10.0,1.0,2.0,856.0,67.0,38.0,3.0,0.0,2.0,135,34523.0,1.3399999999999999,1.3599999999999999,50.0,8468252,856.0,18.0,7.0,3
887,Eric Gryba,1083.0,184.0,7.0,1.0,4.0,776.0,4.0,427.0,2.0,14.0,140.0,575.0,328.0,43.0,2.0,15.0,6600.0,697.0,305.0,63.0,0.0,0.0,289,293813.0,3.17,3.14,68.0,8473468,6600.0,315.0,36.0,1
888,Eric Nystrom,1694.0,120.0,72.0,19.0,48.0,1010.0,20.0,611.0,33.0,212.0,258.0,876.0,323.0,113.0,9.0,24.0,9932.0,1132.0,613.0,152.0,299.0,219.0,546,423974.0,3.26,3.26,125.0,8470180,9932.0,271.0,41.0,2
889,Eric O'Dell,23.0,8.0,3.0,3.0,4.0,45.0,0.0,28.0,0.0,8.0,17.0,77.0,19.0,8.0,1.0,2.0,532.0,46.0,23.0,23.0,101.0,96.0,41,22349.0,1.1,1.07,8.0,8474603,532.0,12.0,5.0,0
890,Eric Perrin,350.0,23.0,7.0,4.0,14.0,47.0,2.0,106.0,1.0,28.0,34.0,154.0,26.0,23.0,1.0,14.0,1501.0,182.0,114.0,47.0,107.0,113.0,78,68206.0,0.4,0.4,19.0,8466399,1501.0,31.0,16.0,0
891,Eric Robinson,973.0,67.0,40.0,13.0,63.0,510.0,10.0,360.0,17.0,167.0,162.0,503.0,49.0,91.0,6.0,39.0,5267.0,796.0,428.0,101.0,27.0,15.0,306,232541.0,3.39,3.4,30.0,8480762,5267.0,94.0,51.0,2
892,Eric Selleck,4.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,1.0,1.0,9.0,12.0,1.0,0.0,1.0,42.0,5.0,3.0,2.0,0.0,0.0,3,1523.0,0.8300000000000001,0.88,2.0,8474554,42.0,0.0,1.0,2
893,Eric Staal,2988.0,531.0,330.0,144.0,384.0,705.0,75.0,2727.0,111.0,1009.0,1128.0,4512.0,573.0,778.0,54.0,276.0,24749.0,5320.0,2992.0,678.0,8059.0,7873.0,1036,1179778.0,7.71,7.62,281.0,8470595,24749.0,430.0,448.0,0
894,Eric Tangradi,158.0,30.0,5.0,0.0,12.0,286.0,1.0,142.0,4.0,62.0,60.0,247.0,66.0,16.0,0.0,14.0,1887.0,271.0,156.0,28.0,10.0,8.0,150,85737.0,4.47,4.48,28.0,8474025,1887.0,59.0,11.0,2
895,Eric Wellwood,49.0,6.0,5.0,2.0,6.0,22.0,2.0,48.0,1.0,11.0,19.0,41.0,4.0,10.0,0.0,4.0,479.0,79.0,46.0,20.0,23.0,18.0,31,20453.0,1.43,1.38,4.0,8474892,479.0,14.0,5.0,2
896,Erik Brannstrom,571.0,191.0,7.0,1.0,12.0,176.0,5.0,407.0,1.0,25.0,127.0,653.0,135.0,69.0,0.0,25.0,5975.0,733.0,317.0,74.0,0.0,0.0,266,269171.0,2.97,2.94,38.0,8480073,5975.0,328.0,62.0,1
897,Erik Burgdoerfer,16.0,3.0,0.0,0.0,0.0,26.0,0.0,6.0,0.0,1.0,1.0,13.0,2.0,1.0,0.0,1.0,127.0,8.0,6.0,0.0,0.0,0.0,8,5511.0,1.37,1.41,0.0,8475982,127.0,2.0,1.0,1
898,Erik Cernak,1695.0,130.0,20.0,3.0,6.0,1040.0,14.0,699.0,3.0,34.0,197.0,699.0,257.0,87.0,0.0,28.0,8784.0,1024.0,542.0,93.0,0.0,0.0,365,420545.0,2.67,2.71,72.0,8478416,8784.0,501.0,67.0,1
899,Erik Christensen,349.0,55.0,33.0,9.0,26.0,131.0,11.0,343.0,13.0,115.0,146.0,725.0,72.0,93.0,3.0,27.0,3974.0,637.0,338.0,87.0,1031.0,1081.0,234,182826.0,2.05,2.02,36.0,8470299,3974.0,37.0,60.0,0
900,Erik Cole,1182.0,197.0,136.0,47.0,131.0,1009.0,44.0,900.0,45.0,403.0,386.0,1779.0,233.0,252.0,23.0,82.0,10693.0,1885.0,1048.0,243.0,177.0,101.0,474,479117.0,3.7,3.67,194.0,8467396,10693.0,195.0,116.0,2
901,Erik Condra,1239.0,117.0,40.0,14.0,53.0,121.0,10.0,525.0,16.0,152.0,202.0,773.0,176.0,99.0,5.0,25.0,6905.0,944.0,528.0,176.0,55.0,26.0,372,290399.0,3.93,3.91,86.0,8473588,6905.0,243.0,59.0,3
902,Erik Gudbranson,2880.0,363.0,33.0,1.0,8.0,1685.0,31.0,1465.0,1.0,38.0,467.0,1703.0,669.0,133.0,2.0,68.0,18991.0,2245.0,1044.0,115.0,0.0,0.0,789,880757.0,5.72,5.67,172.0,8475790,18991.0,1075.0,100.0,1
903,Erik Gustafsson,971.0,363.0,51.0,11.0,18.0,461.0,33.0,1123.0,7.0,62.0,398.0,1947.0,157.0,244.0,5.0,48.0,12376.0,1841.0,805.0,163.0,2.0,0.0,546,611063.0,6.46,6.37,51.0,8475640,12376.0,585.0,193.0,1
904,Erik Haula,1991.0,214.0,142.0,47.0,168.0,651.0,38.0,1110.0,57.0,418.0,475.0,1732.0,324.0,316.0,18.0,99.0,13773.0,2082.0,1221.0,300.0,3565.0,3954.0,690,614369.0,5.5200000000000005,5.53,103.0,8475287,13773.0,377.0,174.0,2
905,Erik Johnson,3924.0,477.0,87.0,10.0,41.0,1531.0,63.0,2206.0,14.0,138.0,574.0,3055.0,436.0,306.0,4.0,127.0,24652.0,3501.0,1811.0,409.0,2.0,0.0,909,1150166.0,7.13,7.13,123.0,8473446,24652.0,1615.0,219.0,1
906,Erik Karlsson,3210.0,1143.0,189.0,35.0,82.0,751.0,118.0,3755.0,36.0,224.0,1278.0,4702.0,456.0,818.0,19.0,212.0,27161.0,6398.0,2783.0,807.0,4.0,1.0,1002,1526364.0,8.49,8.31,215.0,8474578,27161.0,1333.0,629.0,1
907,Erik Reitz,51.0,8.0,1.0,0.0,0.0,81.0,1.0,32.0,0.0,1.0,11.0,45.0,65.0,2.0,0.0,1.0,629.0,55.0,22.0,5.0,0.0,0.0,42,25113.0,0.42,0.41,14.0,8468650,629.0,43.0,1.0,1
908,Esa Lindell,2834.0,440.0,49.0,9.0,29.0,805.0,30.0,1146.0,10.0,76.0,318.0,1619.0,144.0,191.0,4.0,60.0,16009.0,1830.0,933.0,204.0,2.0,0.0,603,797433.0,4.06,4.1,57.0,8476902,16009.0,1099.0,142.0,1
909,Ethan Bear,809.0,208.0,17.0,2.0,5.0,214.0,12.0,464.0,3.0,29.0,130.0,682.0,110.0,67.0,0.0,35.0,6368.0,729.0,368.0,97.0,0.0,0.0,275,304802.0,2.88,2.87,34.0,8478451,6368.0,343.0,50.0,1
910,Ethan Del Mastro,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,2,2229.0,0.44,0.45,0.0,8482807,48.0,0.0,0.0,1
911,Ethan Moreau,686.0,105.0,25.0,9.0,32.0,350.0,11.0,426.0,5.0,73.0,144.0,418.0,209.0,54.0,5.0,25.0,4232.0,677.0,387.0,47.0,50.0,25.0,218,182073.0,1.57,1.55,42.0,8460504,4232.0,112.0,29.0,2
912,Ethan Prow,11.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,75.0,3.0,2.0,0.0,0.0,0.0,4,3057.0,0.43,0.42,0.0,8479289,75.0,3.0,0.0,1
913,Evan Bouchard,643.0,246.0,41.0,11.0,17.0,263.0,24.0,799.0,6.0,49.0,236.0,903.0,92.0,171.0,1.0,45.0,5686.0,1362.0,629.0,169.0,0.0,0.0,265,316859.0,2.88,2.83,30.0,8480803,5686.0,313.0,130.0,1
914,Evan Brophey,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,3.0,7.0,4,1181.0,0.74,0.6599999999999999,1.0,8471730,33.0,1.0,0.0,0
915,Evan McEneny,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,1,908.0,0.48,0.47,0.0,8477091,23.0,0.0,0.0,1
916,Evan Oberg,7.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,86.0,9.0,4.0,0.0,0.0,0.0,7,3703.0,1.62,1.6,2.0,8475104,86.0,2.0,0.0,1
917,Evan Rodrigues,1092.0,186.0,81.0,25.0,96.0,339.0,29.0,1051.0,27.0,269.0,345.0,1390.0,141.0,207.0,12.0,87.0,9094.0,1853.0,1071.0,185.0,1273.0,1069.0,465,419679.0,5.06,5.04,116.0,8478542,9094.0,178.0,126.0,2
918,Evander Kane,2127.0,498.0,326.0,117.0,343.0,2215.0,104.0,3087.0,105.0,949.0,1129.0,3204.0,974.0,616.0,49.0,268.0,20747.0,5588.0,3250.0,476.0,796.0,657.0,930,1043082.0,8.03,7.970000000000001,353.0,8475169,20747.0,371.0,290.0,2
919,Evgeni Malkin,1310.0,949.0,417.0,155.0,372.0,590.0,126.0,2805.0,136.0,1084.0,1091.0,4915.0,932.0,1103.0,66.0,274.0,21964.0,5600.0,3170.0,890.0,6069.0,5045.0,984,1154812.0,9.75,9.69,451.0,8471215,21964.0,399.0,686.0,0
920,Evgenii Dadonov,915.0,243.0,132.0,59.0,139.0,260.0,28.0,895.0,45.0,372.0,417.0,1803.0,74.0,298.0,33.0,82.0,9727.0,1798.0,989.0,193.0,18.0,5.0,480,472577.0,3.9899999999999998,3.94,69.0,8474149,9727.0,211.0,166.0,3
921,Evgeny Artyukhin,142.0,45.0,15.0,0.0,3.0,377.0,9.0,149.0,6.0,52.0,60.0,199.0,183.0,32.0,0.0,4.0,1744.0,245.0,144.0,26.0,3.0,1.0,127,76224.0,0.9299999999999999,0.9299999999999999,45.0,8469543,1744.0,26.0,17.0,3
922,Evgeny Dadonov,90.0,13.0,10.0,4.0,11.0,61.0,3.0,69.0,3.0,35.0,30.0,139.0,16.0,20.0,1.0,6.0,991.0,137.0,85.0,19.0,10.0,1.0,55,43007.0,1.6,1.65,12.0,8474149,991.0,14.0,10.0,2
